Date,Order ID,Product,Category,Sales,Cost,Discount,Quantity,Region,Profit
2024-06-08,ba14f,Desk,Electronics,1701.49,1066.86,15,7,North,634.63
2024-06-09,c9a42,Headphones,Furniture,363.25,219.88,10,10,South,143.37
2024-06-10,d4987,Mouse,Accessories,1354.07,1139.44,10,4,North,214.63
2024-06-11,bb93d,Chair,Clothing,202.54,147.11,10,5,South,55.43
2024-06-12,eae24,Tablet,Electronics,823.52,473.62,5,3,West,349.9
2024-06-13,50831,Mouse,Electronics,1439.98,776.27,10,5,East,663.71
2024-06-14,36a9e,Smartphone,Furniture,197.14,148.11,10,5,North,49.03
2024-06-15,362d2,Smartphone,Furniture,797.05,612.53,0,1,South,184.52
2024-06-16,730cb,Tablet,Clothing,1668.14,1197.74,20,4,East,470.4
2024-06-17,70e92,Keyboard,Furniture,838.25,604.32,0,10,West,233.93
2024-06-18,4351e,Chair,Clothing,1880.64,1416.04,15,3,North,464.6
2024-06-19,ccdf6,Tablet,Clothing,854.02,712.01,5,3,North,142.01
2024-06-20,e8e48,Tablet,Furniture,550.71,350.56,10,1,North,200.15
2024-06-21,ac665,Headphones,Furniture,1490.47,1104.13,0,4,West,386.34
2024-06-22,cd3bb,Keyboard,Electronics,1289.47,693.67,20,9,West,595.8
2024-06-23,741b0,Laptop,Clothing,92.69,48.5,0,4,North,44.19
2024-06-24,766ab,Keyboard,Furniture,705.07,592.39,20,3,North,112.68
2024-06-25,1e74a,Monitor,Furniture,1162.06,826.09,20,7,South,335.97
2024-06-26,7fb8a,Desk,Accessories,311.3,165.89,0,3,North,145.41
2024-06-27,b234b,Mouse,Clothing,1878.88,1263.11,15,9,South,615.77
2024-06-28,ccc76,Smartphone,Clothing,1664.97,1226.98,5,10,West,437.99
2024-06-29,358eb,Tablet,Clothing,1927.26,1240.35,0,1,East,686.91
2024-06-30,a717c,Chair,Electronics,858.25,672.04,5,6,East,186.21
2024-07-01,d041f,Monitor,Electronics,1354.19,759.23,0,10,East,594.96
2024-07-02,4aa2f,Tablet,Accessories,626.48,547.73,0,10,West,78.75
2024-07-03,8209a,Headphones,Electronics,1040.72,889.02,15,2,South,151.7
2024-07-04,d3f06,Keyboard,Accessories,474.54,323.99,0,9,East,150.55
2024-07-05,87ea2,Keyboard,Accessories,1697.0,1095.14,15,4,East,601.86
2024-07-06,c5d4e,Headphones,Furniture,629.28,499.46,0,10,West,129.82
2024-07-07,36d05,Desk,Furniture,496.7,393.45,5,5,West,103.25
2024-07-08,e63e2,Headphones,Clothing,1244.36,757.1,15,5,East,487.26
2024-07-09,a802d,Tablet,Clothing,1783.69,1500.66,0,2,East,283.03
2024-07-10,430f5,Laptop,Electronics,1982.41,1586.93,5,5,South,395.48
2024-07-11,442e1,Headphones,Furniture,999.65,812.32,5,8,East,187.33
2024-07-12,a498a,Smartphone,Clothing,996.56,524.06,10,4,South,472.5
2024-07-13,badf3,Printer,Electronics,538.59,331.88,15,2,North,206.71
2024-07-14,cd9c7,Chair,Electronics,948.85,759.77,20,3,West,189.08
2024-07-15,3e2fc,Tablet,Accessories,889.14,623.67,0,9,East,265.47
2024-07-16,3c34d,Smartphone,Furniture,1919.24,1539.1,0,10,North,380.14
2024-07-17,35d6c,Tablet,Electronics,533.27,470.24,15,4,East,63.03
2024-07-18,42ec0,Mouse,Accessories,849.61,590.21,5,8,West,259.4
2023-07-20,9fdec,Desk,Furniture,486.12,247.16,20,8,East,238.96
2023-07-21,98476,Chair,Clothing,1166.08,784.52,0,3,East,381.56
2023-07-22,64dc9,Monitor,Furniture,1219.66,783.83,20,4,North,435.83
2023-07-23,466c1,Desk,Accessories,230.1,144.42,15,3,East,85.68
2023-07-24,1d322,Chair,Furniture,1698.36,1237.83,10,5,East,460.53
2023-07-25,dfb28,Smartphone,Furniture,261.24,152.73,10,9,North,108.51
2023-07-26,c8835,Tablet,Furniture,793.24,541.69,5,2,North,251.55
2023-07-27,35102,Monitor,Electronics,344.29,241.55,20,8,South,102.74
2023-07-28,6ed08,Tablet,Furniture,186.32,164.62,15,6,South,21.7
2023-07-29,e9906,Mouse,Furniture,1394.56,1124.46,15,1,East,270.1
2023-07-30,8dd6e,Smartphone,Clothing,724.12,459.35,10,1,South,264.77
2023-07-31,72e58,Tablet,Electronics,60.31,42.72,15,5,North,17.59
2023-08-01,a0be1,Printer,Electronics,570.22,402.74,20,1,South,167.48
2023-08-02,348b5,Chair,Clothing,775.52,427.76,0,8,West,347.76
2023-08-03,a8f58,Monitor,Furniture,637.03,491.25,15,6,North,145.78
2023-08-04,28bdb,Smartphone,Clothing,1591.05,812.56,0,4,North,778.49
2023-08-05,428fc,Smartphone,Furniture,448.13,304.36,0,4,East,143.77
2023-08-06,da15a,Smartphone,Electronics,847.08,737.01,10,8,East,110.07
2023-08-07,8f184,Tablet,Accessories,790.68,574.82,15,5,West,215.86
2023-08-08,d0c77,Desk,Furniture,88.14,67.95,20,1,South,20.19
2023-08-09,33032,Printer,Clothing,1721.31,1301.16,20,4,West,420.15
2023-08-10,27884,Tablet,Clothing,1691.5,1040.19,0,8,South,651.31
2023-08-11,4cacf,Laptop,Clothing,1282.92,976.22,10,9,South,306.7
2023-08-12,261c6,Tablet,Clothing,420.46,374.0,15,6,East,46.46
2023-08-13,dc8d5,Monitor,Electronics,1122.65,937.96,20,8,West,184.69
2023-08-14,519ed,Desk,Furniture,485.51,320.4,20,4,East,165.11
2023-08-15,4a878,Monitor,Accessories,1133.48,954.59,20,7,East,178.89
2023-08-16,91c73,Monitor,Electronics,143.63,97.97,5,3,South,45.66
2023-08-17,cef67,Mouse,Accessories,264.13,186.06,5,1,West,78.07
2023-08-18,4a889,Printer,Accessories,801.92,582.77,5,10,South,219.15
2023-08-19,5ee9b,Printer,Clothing,1130.33,811.49,5,2,South,318.84
2023-08-20,e0624,Keyboard,Clothing,323.58,194.15,0,8,East,129.43
2023-08-21,f4047,Desk,Furniture,794.38,446.53,15,4,South,347.85
2023-08-22,3da7c,Laptop,Accessories,1070.07,626.17,0,8,East,443.9
2023-08-23,1f62b,Laptop,Accessories,311.98,156.81,10,4,North,155.17
2023-08-24,6e434,Monitor,Electronics,1551.19,948.96,10,4,North,602.23
2023-08-25,7babe,Printer,Electronics,71.37,43.29,10,10,South,28.08
2023-08-26,94824,Desk,Furniture,1089.27,721.49,20,4,South,367.78
2023-08-27,cbe87,Monitor,Clothing,107.76,96.25,5,5,North,11.51
2023-08-28,52d03,Monitor,Electronics,1015.01,650.79,5,1,North,364.22
2023-08-29,626e6,Mouse,Furniture,1217.08,826.41,10,2,East,390.67
2023-08-30,1ed29,Tablet,Accessories,1652.46,1002.69,10,5,South,649.77
2023-08-31,714d3,Keyboard,Clothing,607.47,529.97,10,7,East,77.5
2023-09-01,f2bea,Desk,Accessories,1956.4,1215.29,5,5,North,741.11
2023-09-02,1a628,Smartphone,Electronics,998.76,614.13,15,9,East,384.63
2023-09-03,aba14,Monitor,Electronics,1889.47,1232.4,15,2,South,657.07
2023-09-04,cdc66,Smartphone,Furniture,1787.81,978.85,20,7,East,808.96
2023-09-05,e4828,Headphones,Electronics,1830.54,920.55,0,9,South,909.99
2023-09-06,edcae,Keyboard,Accessories,1345.67,975.51,0,4,North,370.16
2023-09-07,c9964,Keyboard,Clothing,1596.06,1245.99,5,4,East,350.07
2023-09-08,78d96,Printer,Accessories,1137.68,644.11,10,10,East,493.57
2023-09-09,d74b7,Tablet,Clothing,210.45,136.52,5,1,West,73.93
2023-09-10,caa6f,Tablet,Furniture,244.29,219.58,20,6,East,24.71
2023-09-11,b5b07,Tablet,Clothing,238.25,186.35,0,7,South,51.9
2023-09-12,c9383,Monitor,Electronics,1940.61,1620.8,20,4,South,319.81
2023-09-13,250a0,Keyboard,Electronics,114.14,92.42,5,2,West,21.72
2023-09-14,cc7ee,Desk,Furniture,1430.48,787.32,0,10,West,643.16
2023-09-15,ee418,Monitor,Clothing,272.38,146.18,15,10,West,126.2
2023-09-16,6e24a,Chair,Furniture,651.87,385.08,0,3,South,266.79
2023-09-17,24375,Printer,Furniture,1371.24,1016.55,10,6,East,354.69
2023-09-18,c252d,Desk,Clothing,54.11,37.05,0,3,North,17.06
2023-09-19,63922,Desk,Accessories,727.13,603.61,15,1,West,123.52
2023-09-20,46433,Chair,Furniture,1805.27,1121.3,0,3,North,683.97
2023-09-21,51546,Smartphone,Clothing,1523.45,1021.75,20,9,West,501.7
2023-09-22,63c77,Mouse,Electronics,1764.68,1174.09,5,8,South,590.59
2023-09-23,d1023,Printer,Accessories,1728.97,1024.53,5,5,North,704.44
2023-09-24,c52a0,Keyboard,Electronics,911.13,462.29,20,1,South,448.84
2023-09-25,de411,Printer,Accessories,1553.98,1020.44,20,4,South,533.54
2023-09-26,a49cb,Smartphone,Furniture,1485.5,1289.03,5,5,North,196.47
2023-09-27,32a82,Headphones,Furniture,1100.61,594.65,10,9,South,505.96
2023-09-28,d6a4e,Keyboard,Accessories,1757.44,1062.68,15,5,North,694.76
2023-09-29,a5c90,Keyboard,Furniture,1200.97,864.94,15,9,North,336.03
2023-09-30,6b3b0,Monitor,Clothing,1613.51,1256.94,10,10,West,356.57
2023-10-01,1dd31,Chair,Accessories,715.05,456.73,20,7,East,258.32
2023-10-02,2fd1f,Smartphone,Accessories,1387.92,704.1,0,2,South,683.82
2023-10-03,42f8d,Mouse,Furniture,1655.75,1107.41,20,7,East,548.34
2023-10-04,e2d58,Desk,Furniture,1083.37,733.68,15,6,North,349.69
2023-10-05,6e4b2,Printer,Furniture,134.83,118.77,0,8,East,16.06
2023-10-06,9d9d6,Chair,Accessories,635.02,493.15,5,1,West,141.87
2023-10-07,b03e3,Smartphone,Furniture,1174.27,764.75,0,5,East,409.52
2023-10-08,2804c,Keyboard,Clothing,497.87,377.99,20,10,South,119.88
2023-10-09,6ddf9,Chair,Clothing,1174.8,1039.07,20,10,South,135.73
2023-10-10,7cf5b,Keyboard,Clothing,929.63,789.31,20,6,South,140.32
2023-10-11,bbbd4,Chair,Furniture,1025.37,603.16,15,7,West,422.21
2023-10-12,960d6,Laptop,Electronics,529.34,371.58,20,10,East,157.76
2023-10-13,600e4,Headphones,Electronics,1625.13,1218.24,10,3,East,406.89
2023-10-14,211e0,Printer,Electronics,207.31,165.57,5,1,North,41.74
2023-10-15,b0248,Chair,Clothing,990.25,552.61,10,9,South,437.64
2023-10-16,d0f0a,Desk,Furniture,1284.35,651.3,10,4,North,633.05
2023-10-17,c7a94,Mouse,Clothing,1699.7,1086.75,5,5,North,612.95
2023-10-18,ec985,Chair,Clothing,945.15,532.49,15,3,South,412.66
2023-10-19,b25c1,Monitor,Furniture,1461.51,1134.89,10,3,West,326.62
2023-10-20,33ccf,Laptop,Furniture,1552.46,1181.7,20,8,North,370.76
2023-10-21,2bb84,Smartphone,Clothing,1225.73,924.72,0,7,North,301.01
2023-10-22,6e517,Laptop,Clothing,1700.38,1176.29,0,8,North,524.09
2023-10-23,9774d,Desk,Furniture,412.24,357.81,15,5,South,54.43
2023-10-24,bd6f2,Headphones,Clothing,1930.97,1723.56,5,5,East,207.41
2023-10-25,79161,Monitor,Furniture,1345.21,999.89,20,5,West,345.32
2023-10-26,c8adf,Mouse,Furniture,775.6,585.65,20,4,East,189.95
2023-10-27,4246a,Printer,Electronics,1335.81,854.97,10,4,North,480.84
2023-10-28,8bd6d,Tablet,Electronics,1726.99,1505.3,20,3,West,221.69
2023-10-29,66c33,Headphones,Clothing,1684.85,1122.4,0,6,West,562.45
2023-10-30,61ead,Printer,Accessories,441.61,363.48,10,8,East,78.13
2023-10-31,bc873,Printer,Accessories,465.7,236.65,10,9,North,229.05
2023-11-01,e8784,Chair,Clothing,707.5,539.38,0,2,North,168.12
2023-11-02,bbba8,Smartphone,Furniture,1759.22,1571.65,15,4,South,187.57
2023-11-03,e1aec,Smartphone,Electronics,1229.98,1046.31,20,2,North,183.67
2023-11-04,f40f8,Printer,Accessories,1489.17,1088.34,5,10,South,400.83
2023-11-05,7f816,Smartphone,Clothing,1546.06,1033.8,5,2,North,512.26
2023-11-06,8cacc,Laptop,Electronics,1557.31,875.08,5,8,South,682.23
2023-11-07,5a400,Mouse,Electronics,1367.05,1121.38,15,8,South,245.67
2023-11-08,e0f52,Laptop,Accessories,848.46,443.73,20,5,East,404.73
2023-11-09,7591a,Printer,Furniture,179.59,152.16,0,6,East,27.43
2023-11-10,a7c63,Mouse,Furniture,803.52,547.23,15,1,South,256.29
2023-11-11,1c290,Laptop,Clothing,1738.3,1354.57,0,6,South,383.73
2023-11-12,4a94a,Desk,Accessories,507.62,423.71,5,7,South,83.91
2023-11-13,dae7b,Tablet,Clothing,230.41,122.91,10,4,South,107.5
2023-11-14,5da25,Printer,Furniture,1737.27,1052.91,20,7,East,684.36
2023-11-15,6f608,Laptop,Accessories,1111.02,898.74,5,9,East,212.28
2023-11-16,5cf20,Desk,Furniture,554.61,437.92,10,5,East,116.69
2023-11-17,65c92,Keyboard,Accessories,219.66,179.79,5,10,East,39.87
2023-11-18,97d45,Laptop,Accessories,1978.56,1435.72,0,9,West,542.84
2023-11-19,bf96e,Monitor,Furniture,1258.14,817.49,0,7,East,440.65
2023-11-20,f3a83,Monitor,Furniture,267.87,171.5,5,1,East,96.37
2023-11-21,d3252,Laptop,Clothing,649.84,556.73,20,1,West,93.11
2023-11-22,3695b,Tablet,Furniture,487.43,296.75,15,4,South,190.68
2023-11-23,2f0b5,Keyboard,Accessories,53.2,35.71,0,2,South,17.49
2023-11-24,4fe27,Headphones,Accessories,460.69,232.62,10,8,West,228.07
2023-11-25,c7489,Smartphone,Electronics,478.69,398.86,5,8,North,79.83
2023-11-26,ac70b,Printer,Clothing,1671.63,1222.46,20,4,North,449.17
2023-11-27,952e6,Headphones,Furniture,1592.5,1127.63,10,6,South,464.87
2023-11-28,b8407,Monitor,Furniture,1354.43,1010.8,20,7,East,343.63
2023-11-29,806a8,Tablet,Electronics,463.02,281.64,5,9,West,181.38
2023-11-30,4cc78,Smartphone,Accessories,1966.46,1475.98,15,6,North,490.48
2023-12-01,b444d,Mouse,Electronics,1853.29,1032.91,20,1,West,820.38
2023-12-02,89032,Mouse,Furniture,63.82,57.05,10,4,South,6.77
2023-12-03,b1bed,Mouse,Clothing,521.98,394.65,5,3,West,127.33
2023-12-04,ca38a,Keyboard,Furniture,349.82,249.58,5,3,West,100.24
2023-12-05,d8f23,Laptop,Accessories,1136.48,997.01,0,4,East,139.47
2023-12-06,8499e,Printer,Furniture,1382.75,966.96,0,1,South,415.79
2023-12-07,747fb,Printer,Electronics,261.91,178.31,10,5,West,83.6
2023-12-08,5b1c6,Laptop,Clothing,1645.22,1066.52,5,3,South,578.7
2023-12-09,1cf5f,Keyboard,Furniture,1427.62,1182.3,0,6,South,245.32
2023-12-10,c3262,Headphones,Furniture,716.11,563.55,0,8,East,152.56
2023-12-11,4188e,Smartphone,Furniture,1690.39,975.92,5,3,North,714.47
2023-12-12,86a2e,Laptop,Electronics,1361.98,786.27,20,9,North,575.71
2023-12-13,bba87,Smartphone,Clothing,1713.93,921.43,15,1,West,792.5
2023-12-14,1c97d,Headphones,Clothing,653.82,353.87,15,7,East,299.95
2023-12-15,ba312,Printer,Accessories,836.26,703.39,15,5,West,132.87
2023-12-16,d561a,Monitor,Accessories,1805.65,1159.28,5,10,East,646.37
2023-12-17,b148c,Smartphone,Accessories,1325.67,905.01,5,6,North,420.66
2023-12-18,d024c,Laptop,Furniture,656.96,514.32,10,10,South,142.64
2023-12-19,474f9,Laptop,Clothing,1256.46,832.71,0,8,West,423.75
2023-12-20,61d43,Desk,Clothing,886.31,513.16,15,3,South,373.15
2023-12-21,d1373,Monitor,Furniture,1869.88,1236.67,15,8,West,633.21
2023-12-22,bc981,Headphones,Clothing,1777.67,1480.28,15,1,West,297.39
2023-12-23,f1c64,Mouse,Electronics,509.33,435.19,0,8,West,74.14
2023-12-24,b933b,Printer,Electronics,400.3,260.74,15,8,East,139.56
2023-12-25,b6402,Smartphone,Accessories,1037.71,746.81,15,5,East,290.9
2023-12-26,64b81,Chair,Accessories,79.73,62.69,10,1,West,17.04
2023-12-27,3689b,Headphones,Clothing,1055.09,840.62,20,3,East,214.47
2023-12-28,9f090,Printer,Accessories,1744.12,1344.21,15,2,East,399.91
2023-12-29,cd654,Smartphone,Electronics,1857.74,1333.75,5,10,North,523.99
2023-12-30,75d5a,Laptop,Furniture,1016.75,791.32,15,5,West,225.43
2023-12-31,767a6,Mouse,Furniture,1524.31,1200.96,5,10,North,323.35
2024-01-01,55601,Printer,Furniture,291.72,221.4,5,6,West,70.32
2024-01-02,9a223,Laptop,Clothing,748.11,534.49,20,1,South,213.62
2024-01-03,d32dc,Tablet,Electronics,1739.37,1035.27,0,3,West,704.1
2024-01-04,36fe0,Headphones,Clothing,122.89,92.91,0,1,North,29.98
2024-01-05,eb6e3,Desk,Clothing,422.74,217.01,10,4,West,205.73
2024-01-06,34db6,Smartphone,Furniture,1264.83,1021.23,5,2,East,243.6
2024-01-07,9c79d,Desk,Accessories,1249.44,734.24,10,9,South,515.2
2024-01-08,4ade3,Smartphone,Electronics,453.15,356.61,15,7,West,96.54
2024-01-09,d3797,Tablet,Furniture,294.93,204.69,20,6,East,90.24
2024-01-10,59ac8,Desk,Clothing,1432.67,897.82,20,9,East,534.85
2024-01-11,8a15b,Printer,Clothing,941.95,683.34,15,6,West,258.61
2024-01-12,8233d,Smartphone,Clothing,542.12,420.3,10,3,South,121.82
2024-01-13,c0274,Mouse,Clothing,1011.25,536.5,20,6,South,474.75
2024-01-14,a8adf,Smartphone,Clothing,292.66,259.27,0,10,South,33.39
2024-01-15,72310,Keyboard,Electronics,1396.59,1200.81,0,8,West,195.78
2024-01-16,68e97,Mouse,Accessories,1968.61,1538.94,20,2,East,429.67
2024-01-17,6b664,Tablet,Clothing,1114.82,677.04,10,9,North,437.78
2024-01-18,6fb6f,Tablet,Clothing,1054.75,922.93,5,8,South,131.82
2024-01-19,a6986,Chair,Electronics,1029.97,665.26,0,6,West,364.71
2024-01-20,edafc,Printer,Furniture,1808.87,1373.26,15,7,West,435.61
2024-01-21,43073,Keyboard,Clothing,635.55,320.46,5,1,North,315.09
2024-01-22,30e4e,Laptop,Accessories,1749.68,1133.87,5,9,North,615.81
2024-01-23,7abb4,Laptop,Clothing,1068.57,815.51,5,9,South,253.06
2024-01-24,68b50,Headphones,Furniture,422.72,309.45,5,10,East,113.27
2024-01-25,70631,Monitor,Clothing,1657.53,1468.42,0,4,North,189.11
2024-01-26,d41de,Headphones,Accessories,1998.14,1224.68,0,2,East,773.46
2024-01-27,329d5,Laptop,Electronics,314.84,241.96,0,8,South,72.88
2024-01-28,24c3a,Laptop,Furniture,1192.67,1057.13,0,2,East,135.54
2024-01-29,453b4,Monitor,Accessories,540.27,471.59,5,5,North,68.68
2024-01-30,b8c7b,Smartphone,Accessories,868.08,756.51,5,5,West,111.57
2024-01-31,8b250,Tablet,Clothing,812.59,721.77,5,7,West,90.82
2024-02-01,d3ffd,Mouse,Electronics,343.11,201.73,0,4,East,141.38
2024-02-02,c184d,Keyboard,Clothing,1675.26,1293.49,10,2,North,381.77
2024-02-03,c47f5,Keyboard,Electronics,643.4,479.38,20,8,East,164.02
2024-02-04,27d48,Tablet,Clothing,1106.62,573.63,5,3,South,532.99
2024-02-05,a9be1,Laptop,Electronics,1447.5,979.24,15,10,North,468.26
2024-02-06,d2966,Tablet,Furniture,1580.81,936.67,10,6,West,644.14
2024-02-07,2f280,Chair,Accessories,1361.71,1057.92,10,4,South,303.79
2024-02-08,eedae,Printer,Clothing,1110.8,621.2,20,2,South,489.6
2024-02-09,8694e,Tablet,Clothing,133.4,105.42,10,9,East,27.98
2024-02-10,40ab0,Headphones,Accessories,977.04,546.01,20,4,West,431.03
2024-02-11,3df67,Desk,Furniture,101.57,81.88,20,3,North,19.69
2024-02-12,6266e,Monitor,Clothing,1403.27,858.54,0,1,South,544.73
2024-02-13,e9769,Keyboard,Electronics,1481.69,761.1,10,1,North,720.59
2024-02-14,dc366,Mouse,Accessories,1419.11,908.45,10,9,North,510.66
2024-02-15,b87c3,Smartphone,Accessories,1823.44,920.74,5,10,North,902.7
2024-02-16,dff8e,Laptop,Furniture,709.14,494.86,10,1,East,214.28
2024-02-17,6996e,Tablet,Clothing,317.59,201.62,10,9,West,115.97
2024-02-18,40947,Smartphone,Accessories,872.16,616.48,15,5,North,255.68
2024-02-19,2d76b,Desk,Electronics,750.96,584.73,15,10,East,166.23
2024-02-20,b8ce8,Smartphone,Furniture,256.26,221.5,15,2,North,34.76
2024-02-21,1ec76,Mouse,Accessories,772.28,426.61,0,10,North,345.67
2024-02-22,cb332,Tablet,Accessories,1722.3,1330.42,5,5,North,391.88
2024-02-23,1fb6d,Smartphone,Accessories,775.57,595.58,5,10,South,179.99
2024-02-24,e4a3d,Mouse,Clothing,950.71,563.27,15,10,East,387.44
2024-02-25,a93a7,Keyboard,Accessories,1617.79,1284.84,15,5,East,332.95
2024-02-26,332ba,Headphones,Electronics,1336.49,1135.69,0,3,South,200.8
2024-02-27,9e15b,Laptop,Clothing,1061.1,936.93,5,4,West,124.17
2024-02-28,7e197,Keyboard,Furniture,1639.98,1426.88,5,10,North,213.1
2024-02-29,87a14,Laptop,Electronics,87.84,48.06,0,3,East,39.78
2024-03-01,212f1,Printer,Electronics,731.13,386.45,15,9,West,344.68
2024-03-02,ddd96,Monitor,Electronics,1794.27,948.05,0,8,West,846.22
2024-03-03,d8380,Chair,Clothing,670.7,502.24,20,3,North,168.46
2024-03-04,2e54a,Desk,Electronics,184.46,161.68,5,7,South,22.78
2024-03-05,88319,Printer,Furniture,772.32,566.52,20,4,West,205.8
2024-03-06,826c3,Monitor,Furniture,572.74,485.83,10,10,North,86.91
2024-03-07,d7762,Keyboard,Electronics,1807.02,1090.59,10,3,East,716.43
2024-03-08,3c67b,Smartphone,Clothing,948.37,677.78,10,5,West,270.59
2024-03-09,5cb8f,Keyboard,Electronics,731.49,586.39,5,4,South,145.1
2024-03-10,df13d,Chair,Furniture,533.35,282.04,5,7,South,251.31
2024-03-11,3a425,Monitor,Clothing,1396.42,883.71,5,6,East,512.71
2024-03-12,70251,Chair,Electronics,1649.98,1394.59,0,1,West,255.39
2024-03-13,3e1e8,Monitor,Accessories,1619.05,1332.62,15,9,East,286.43
2024-03-14,38f0b,Printer,Furniture,1808.25,1192.15,0,2,North,616.1
2024-03-15,6eedc,Mouse,Electronics,1381.92,1026.49,10,4,South,355.43
2024-03-16,5c67b,Desk,Clothing,1196.36,976.24,20,7,North,220.12
2024-03-17,4e34f,Keyboard,Electronics,367.15,299.31,20,7,East,67.84
2024-03-18,c6cd6,Printer,Electronics,1858.85,1358.94,0,1,South,499.91
2024-03-19,c7435,Printer,Accessories,1434.86,759.26,15,1,East,675.6
2024-03-20,7ef52,Keyboard,Electronics,1568.94,1316.58,15,1,North,252.36
2024-03-21,c9746,Desk,Electronics,318.32,284.75,20,6,East,33.57
2024-03-22,190eb,Monitor,Accessories,784.2,548.32,0,7,North,235.88
2024-03-23,20b47,Tablet,Clothing,199.7,145.68,20,9,East,54.02
2024-03-24,d2c68,Headphones,Accessories,488.01,266.08,15,1,North,221.93
2024-03-25,be8f3,Headphones,Furniture,804.72,550.17,5,5,South,254.55
2024-03-26,28a35,Printer,Accessories,1756.71,1079.14,10,6,North,677.57
2024-03-27,7903d,Chair,Accessories,912.07,654.03,20,5,North,258.04
2024-03-28,ee00b,Mouse,Electronics,1593.36,1343.12,5,8,South,250.24
2024-03-29,d8240,Chair,Electronics,1660.01,1125.52,10,8,South,534.49
2024-03-30,8cd72,Headphones,Furniture,1383.36,1115.27,15,1,South,268.09
2024-03-31,33f96,Mouse,Clothing,275.12,220.72,0,3,West,54.4
2024-04-01,ca5d1,Desk,Clothing,139.52,88.96,15,5,South,50.56
2024-04-02,4ed5d,Printer,Electronics,874.24,463.99,15,10,West,410.25
2024-04-03,85bb1,Tablet,Electronics,1995.53,1600.09,10,2,North,395.44
2024-04-04,77d06,Tablet,Accessories,1817.6,1209.32,15,3,North,608.28
2024-04-05,88efd,Desk,Clothing,1728.44,1367.91,10,5,South,360.53
2024-04-06,7a2f3,Monitor,Furniture,781.17,612.91,10,4,East,168.26
2024-04-07,c3139,Smartphone,Clothing,1625.56,1433.85,5,4,South,191.71
2024-04-08,3a773,Monitor,Furniture,1381.36,993.32,0,3,East,388.04
2024-04-09,765a1,Desk,Clothing,1016.01,647.37,0,9,West,368.64
2024-04-10,ac8e5,Mouse,Electronics,156.31,129.46,10,9,North,26.85
2024-04-11,3de47,Mouse,Clothing,415.09,314.39,10,2,East,100.7
2024-04-12,8a79b,Tablet,Accessories,890.86,450.44,0,9,North,440.42
2024-04-13,c3099,Printer,Furniture,1842.24,1151.13,0,5,West,691.11
2024-04-14,43881,Smartphone,Accessories,87.39,71.79,20,3,West,15.6
2024-04-15,9e9de,Smartphone,Clothing,94.24,50.82,5,10,East,43.42
2024-04-16,43e8c,Keyboard,Electronics,710.27,437.38,10,1,South,272.89
2024-04-17,e4c3e,Monitor,Clothing,452.95,395.02,10,4,South,57.93
2024-04-18,19c55,Laptop,Furniture,1628.14,1078.71,5,8,South,549.43
2024-04-19,5e3a3,Tablet,Furniture,481.12,293.06,0,9,West,188.06
2024-04-20,4381f,Keyboard,Clothing,1262.56,1005.23,5,5,North,257.33
2024-04-21,7e404,Laptop,Furniture,797.75,560.32,20,7,North,237.43
2024-04-22,32a22,Printer,Accessories,1097.09,603.5,0,1,West,493.59
2024-04-23,e0ab3,Chair,Accessories,129.22,83.23,5,7,East,45.99
2024-04-24,3c9eb,Keyboard,Accessories,884.74,496.3,15,8,South,388.44
2024-04-25,9102f,Keyboard,Clothing,1954.91,1151.61,15,5,East,803.3
2024-04-26,6dcef,Desk,Accessories,328.04,204.2,5,1,South,123.84
2024-04-27,29c13,Headphones,Accessories,517.66,273.95,15,6,West,243.71
2024-04-28,71eb0,Headphones,Furniture,1883.25,1380.57,10,10,East,502.68
2024-04-29,7f549,Mouse,Accessories,149.05,96.32,0,4,North,52.73
2024-04-30,86c51,Mouse,Clothing,949.9,844.06,20,2,South,105.84
